antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'49006'}),"frozenset({'43807', '49032'})",0.999932294046954,0.1821967196465749,0.1821967196465749,0.18220905628438425,1.0000677105374525,1.2335802545504482e-05,1.00001508531967,0.9999999999989911
frozenset({'49032'}),"frozenset({'43807', '49006'})",1.0,0.1821967196465749,0.1821967196465749,0.1821967196465749,1.0,0.0,1.0,0.0
"frozenset({'49006', '43808'})",frozenset({'49032'}),0.1821967196465749,1.0,0.1821967196465749,1.0,1.0,0.0,inf,0.0
"frozenset({'49006', '49032'})",frozenset({'43808'}),0.999932294046954,0.1821967196465749,0.1821967196465749,0.18220905628438425,1.0000677105374525,1.2335802545504482e-05,1.00001508531967,0.9999999999989911
"frozenset({'49032', '43808'})",frozenset({'49006'}),0.1821967196465749,0.999932294046954,0.1821967196465749,1.0,1.0000677105374525,1.2335802545504482e-05,inf,8.279002380208182e-05
frozenset({'49006'}),"frozenset({'49032', '43808'})",0.999932294046954,0.1821967196465749,0.1821967196465749,0.18220905628438425,1.0000677105374525,1.2335802545504482e-05,1.00001508531967,0.9999999999989911
frozenset({'43808'}),"frozenset({'49006', '49032'})",0.1821967196465749,0.999932294046954,0.1821967196465749,1.0,1.0000677105374525,1.2335802545504482e-05,inf,8.279002380208182e-05
frozenset({'49032'}),"frozenset({'49006', '43808'})",1.0,0.1821967196465749,0.1821967196465749,0.1821967196465749,1.0,0.0,1.0,0.0
"frozenset({'49032', '49006'})",frozenset({'32604'}),0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
"frozenset({'49032', '32604'})",frozenset({'49006'}),0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'49006', '32604'})",frozenset({'49032'}),0.27497080180774897,1.0,0.27497080180774897,1.0,1.0,0.0,inf,0.0
frozenset({'49032'}),"frozenset({'49006', '32604'})",1.0,0.27497080180774897,0.27497080180774897,0.27497080180774897,1.0,0.0,1.0,0.0
frozenset({'49006'}),"frozenset({'49032', '32604'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'32604'}),"frozenset({'49032', '49006'})",0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'42607', '49006'})",frozenset({'49032'}),0.27497080180774897,1.0,0.27497080180774897,1.0,1.0,0.0,inf,0.0
"frozenset({'42607', '49032'})",frozenset({'49006'}),0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'49006', '49032'})",frozenset({'42607'}),0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'42607'}),"frozenset({'49006', '49032'})",0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
frozenset({'49006'}),"frozenset({'42607', '49032'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'49032'}),"frozenset({'42607', '49006'})",1.0,0.27497080180774897,0.27497080180774897,0.27497080180774897,1.0,0.0,1.0,0.0
"frozenset({'42608', '49006'})",frozenset({'49032'}),0.27497080180774897,1.0,0.27497080180774897,1.0,1.0,0.0,inf,0.0
"frozenset({'42608', '49032'})",frozenset({'49006'}),0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'49006', '49032'})",frozenset({'42608'}),0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'42608'}),"frozenset({'49006', '49032'})",0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
frozenset({'49006'}),"frozenset({'42608', '49032'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'49032'}),"frozenset({'42608', '49006'})",1.0,0.27497080180774897,0.27497080180774897,0.27497080180774897,1.0,0.0,1.0,0.0
"frozenset({'49006', '32307'})",frozenset({'49032'}),0.2529832935560859,1.0,0.2529832935560859,1.0,1.0,0.0,inf,0.0
"frozenset({'49006', '49032'})",frozenset({'32307'}),0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
"frozenset({'49032', '32307'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49006'}),"frozenset({'49032', '32307'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'32307'}),"frozenset({'49006', '49032'})",0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49032'}),"frozenset({'49006', '32307'})",1.0,0.2529832935560859,0.2529832935560859,0.2529832935560859,1.0,0.0,1.0,0.0
"frozenset({'49006', '42307'})",frozenset({'49032'}),0.2529832935560859,1.0,0.2529832935560859,1.0,1.0,0.0,inf,0.0
"frozenset({'49006', '49032'})",frozenset({'42307'}),0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
"frozenset({'49032', '42307'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49006'}),"frozenset({'49032', '42307'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'42307'}),"frozenset({'49006', '49032'})",0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49032'}),"frozenset({'49006', '42307'})",1.0,0.2529832935560859,0.2529832935560859,0.2529832935560859,1.0,0.0,1.0,0.0
"frozenset({'49032', '49006'})",frozenset({'42308'}),0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
"frozenset({'49032', '42308'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
"frozenset({'49006', '42308'})",frozenset({'49032'}),0.2529832935560859,1.0,0.2529832935560859,1.0,1.0,0.0,inf,0.0
frozenset({'49032'}),"frozenset({'49006', '42308'})",1.0,0.2529832935560859,0.2529832935560859,0.2529832935560859,1.0,0.0,1.0,0.0
frozenset({'49006'}),"frozenset({'49032', '42308'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'42308'}),"frozenset({'49032', '49006'})",0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
"frozenset({'31602', '49006'})",frozenset({'41607'}),0.3391560452952826,0.33917297178354405,0.3391560452952826,1.0,2.9483481385367805,0.2241234815141273,inf,0.9999743865580657
"frozenset({'31602', '41607'})",frozenset({'49006'}),0.33917297178354405,0.999932294046954,0.3391560452952826,0.9999500948198423,1.0000178019781882,6.037541040559979e-06,1.356691887135189,2.693845820960715e-05
"frozenset({'49006', '41607'})",frozenset({'31602'}),0.3391560452952826,0.33917297178354405,0.3391560452952826,1.0,2.9483481385367805,0.2241234815141273,inf,0.9999743865580657
frozenset({'31602'}),"frozenset({'49006', '41607'})",0.33917297178354405,0.3391560452952826,0.3391560452952826,0.9999500948198423,2.94834813853678,0.2241234815141273,13241.991164377654,1.0
frozenset({'49006'}),"frozenset({'31602', '41607'})",0.999932294046954,0.33917297178354405,0.3391560452952826,0.33917900973338977,1.0000178019781882,6.037541040559979e-06,1.000009137043064,0.26292608674021184
frozenset({'41607'}),"frozenset({'31602', '49006'})",0.33917297178354405,0.3391560452952826,0.3391560452952826,0.9999500948198423,2.94834813853678,0.2241234815141273,13241.991164377654,1.0
"frozenset({'31602', '49006'})",frozenset({'41608'}),0.3391560452952826,0.33917297178354405,0.3391560452952826,1.0,2.9483481385367805,0.2241234815141273,inf,0.9999743865580657
"frozenset({'31602', '41608'})",frozenset({'49006'}),0.33917297178354405,0.999932294046954,0.3391560452952826,0.9999500948198423,1.0000178019781882,6.037541040559979e-06,1.356691887135189,2.693845820960715e-05
"frozenset({'41608', '49006'})",frozenset({'31602'}),0.3391560452952826,0.33917297178354405,0.3391560452952826,1.0,2.9483481385367805,0.2241234815141273,inf,0.9999743865580657
frozenset({'31602'}),"frozenset({'41608', '49006'})",0.33917297178354405,0.3391560452952826,0.3391560452952826,0.9999500948198423,2.94834813853678,0.2241234815141273,13241.991164377654,1.0
frozenset({'49006'}),"frozenset({'31602', '41608'})",0.999932294046954,0.33917297178354405,0.3391560452952826,0.33917900973338977,1.0000178019781882,6.037541040559979e-06,1.000009137043064,0.26292608674021184
frozenset({'41608'}),"frozenset({'31602', '49006'})",0.33917297178354405,0.3391560452952826,0.3391560452952826,0.9999500948198423,2.94834813853678,0.2241234815141273,13241.991164377654,1.0
"frozenset({'42807', '49006'})",frozenset({'32805'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42807', '32805'})",frozenset({'49006'}),0.18656375361803687,0.999932294046954,0.18656375361803687,1.0,1.0000677105374525,1.2631476742547276e-05,inf,8.32344923737292e-05
"frozenset({'49006', '32805'})",frozenset({'42807'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'42807'}),"frozenset({'49006', '32805'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'49006'}),"frozenset({'42807', '32805'})",0.999932294046954,0.18656375361803687,0.18656375361803687,0.18657638595006348,1.0000677105374525,1.2631476742547276e-05,1.0000155298319455,1.0000000000006715
frozenset({'32805'}),"frozenset({'42807', '49006'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42808', '49006'})",frozenset({'32805'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42808', '32805'})",frozenset({'49006'}),0.18656375361803687,0.999932294046954,0.18656375361803687,1.0,1.0000677105374525,1.2631476742547276e-05,inf,8.32344923737292e-05
"frozenset({'49006', '32805'})",frozenset({'42808'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'42808'}),"frozenset({'49006', '32805'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'49006'}),"frozenset({'42808', '32805'})",0.999932294046954,0.18656375361803687,0.18656375361803687,0.18657638595006348,1.0000677105374525,1.2631476742547276e-05,1.0000155298319455,1.0000000000006715
frozenset({'32805'}),"frozenset({'42808', '49006'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'41608', '49006'})",frozenset({'41607'}),0.3391560452952826,0.33917297178354405,0.3391560452952826,1.0,2.9483481385367805,0.2241234815141273,inf,0.9999743865580657
"frozenset({'41608', '41607'})",frozenset({'49006'}),0.33917297178354405,0.999932294046954,0.3391560452952826,0.9999500948198423,1.0000178019781882,6.037541040559979e-06,1.356691887135189,2.693845820960715e-05
"frozenset({'49006', '41607'})",frozenset({'41608'}),0.3391560452952826,0.33917297178354405,0.3391560452952826,1.0,2.9483481385367805,0.2241234815141273,inf,0.9999743865580657
frozenset({'41608'}),"frozenset({'49006', '41607'})",0.33917297178354405,0.3391560452952826,0.3391560452952826,0.9999500948198423,2.94834813853678,0.2241234815141273,13241.991164377654,1.0
frozenset({'49006'}),"frozenset({'41608', '41607'})",0.999932294046954,0.33917297178354405,0.3391560452952826,0.33917900973338977,1.0000178019781882,6.037541040559979e-06,1.000009137043064,0.26292608674021184
frozenset({'41607'}),"frozenset({'41608', '49006'})",0.33917297178354405,0.3391560452952826,0.3391560452952826,0.9999500948198423,2.94834813853678,0.2241234815141273,13241.991164377654,1.0
"frozenset({'42808', '42807'})",frozenset({'49006'}),0.18656375361803687,0.999932294046954,0.18656375361803687,1.0,1.0000677105374525,1.2631476742547276e-05,inf,8.32344923737292e-05
"frozenset({'42808', '49006'})",frozenset({'42807'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
"frozenset({'42807', '49006'})",frozenset({'42808'}),0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'42808'}),"frozenset({'42807', '49006'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'42807'}),"frozenset({'42808', '49006'})",0.18656375361803687,0.18656375361803687,0.18656375361803687,1.0,5.3600979858464886,0.1517577194539853,inf,1.0
frozenset({'49006'}),"frozenset({'42808', '42807'})",0.999932294046954,0.18656375361803687,0.18656375361803687,0.18657638595006348,1.0000677105374525,1.2631476742547276e-05,1.0000155298319455,1.0000000000006715
"frozenset({'32702', '42709'})",frozenset({'49006'}),0.12667783814891925,0.999932294046954,0.12664398517239628,0.9997327632282201,0.9998004556709271,-2.5276132761292702e-05,0.2533556762978752,-0.00022848218246621286
"frozenset({'32702', '49006'})",frozenset({'42709'}),0.12664398517239628,0.12667783814891925,0.12664398517239628,1.0,7.89404061998931,0.11060099891619334,inf,0.9999612380564762
"frozenset({'42709', '49006'})",frozenset({'32702'}),0.12664398517239628,0.12667783814891925,0.12664398517239628,1.0,7.89404061998931,0.11060099891619334,inf,0.9999612380564762
frozenset({'32702'}),"frozenset({'42709', '49006'})",0.12667783814891925,0.12664398517239628,0.12664398517239628,0.9997327632282201,7.89404061998931,0.11060099891619334,3268.098207484045,1.0000000000000002
frozenset({'42709'}),"frozenset({'32702', '49006'})",0.12667783814891925,0.12664398517239628,0.12664398517239628,0.9997327632282201,7.89404061998931,0.11060099891619334,3268.098207484045,1.0000000000000002
frozenset({'49006'}),"frozenset({'32702', '42709'})",0.999932294046954,0.12667783814891925,0.12664398517239628,0.12665256030469743,0.9998004556709271,-2.5276132761292702e-05,0.9999710563710695,-0.7466948793903473
"frozenset({'33807', '49006'})",frozenset({'43807'}),0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'33807', '43807'})",frozenset({'49006'}),0.18217979315831345,0.999932294046954,0.18217979315831345,1.0,1.0000677105374525,1.233465652150656e-05,inf,8.278831029068152e-05
"frozenset({'43807', '49006'})",frozenset({'33807'}),0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
frozenset({'33807'}),"frozenset({'43807', '49006'})",0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
frozenset({'49006'}),"frozenset({'33807', '43807'})",0.999932294046954,0.18217979315831345,0.18217979315831345,0.18219212865002118,1.0000677105374525,1.233465652150656e-05,1.000015083605991,1.0000000000007376
frozenset({'43807'}),"frozenset({'33807', '49006'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
"frozenset({'33807', '49006'})",frozenset({'43808'}),0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
"frozenset({'33807', '43808'})",frozenset({'49006'}),0.18217979315831345,0.999932294046954,0.18217979315831345,1.0,1.0000677105374525,1.233465652150656e-05,inf,8.278831029068152e-05
"frozenset({'49006', '43808'})",frozenset({'33807'}),0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
frozenset({'33807'}),"frozenset({'49006', '43808'})",0.18217979315831345,0.1821967196465749,0.18217979315831345,1.0,5.488573021181717,0.14898723245897721,inf,0.9999793029224273
frozenset({'49006'}),"frozenset({'33807', '43808'})",0.999932294046954,0.18217979315831345,0.18217979315831345,0.18219212865002118,1.0000677105374525,1.233465652150656e-05,1.000015083605991,1.0000000000007376
frozenset({'43808'}),"frozenset({'33807', '49006'})",0.1821967196465749,0.18217979315831345,0.18217979315831345,0.9999070977331848,5.488573021181717,0.14898723245897721,8803.01670645035,1.0
"frozenset({'43807', '49006'})",frozenset({'43808'}),0.1821967196465749,0.1821967196465749,0.1821967196465749,1.0,5.488573021181717,0.1490010749966023,inf,1.0000000000000002
"frozenset({'43807', '43808'})",frozenset({'49006'}),0.1821967196465749,0.999932294046954,0.1821967196465749,1.0,1.0000677105374525,1.2335802545504482e-05,inf,8.279002380208182e-05
"frozenset({'49006', '43808'})",frozenset({'43807'}),0.1821967196465749,0.1821967196465749,0.1821967196465749,1.0,5.488573021181717,0.1490010749966023,inf,1.0000000000000002
frozenset({'43807'}),"frozenset({'49006', '43808'})",0.1821967196465749,0.1821967196465749,0.1821967196465749,1.0,5.488573021181717,0.1490010749966023,inf,1.0000000000000002
frozenset({'49006'}),"frozenset({'43807', '43808'})",0.999932294046954,0.1821967196465749,0.1821967196465749,0.18220905628438425,1.0000677105374525,1.2335802545504482e-05,1.00001508531967,0.9999999999989911
frozenset({'43808'}),"frozenset({'43807', '49006'})",0.1821967196465749,0.1821967196465749,0.1821967196465749,1.0,5.488573021181717,0.1490010749966023,inf,1.0000000000000002
"frozenset({'42607', '49006'})",frozenset({'32604'}),0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
"frozenset({'42607', '32604'})",frozenset({'49006'}),0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'49006', '32604'})",frozenset({'42607'}),0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
frozenset({'42607'}),"frozenset({'49006', '32604'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
frozenset({'49006'}),"frozenset({'42607', '32604'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'32604'}),"frozenset({'42607', '49006'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
"frozenset({'42608', '49006'})",frozenset({'32604'}),0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
"frozenset({'42608', '32604'})",frozenset({'49006'}),0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'49006', '32604'})",frozenset({'42608'}),0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
frozenset({'42608'}),"frozenset({'49006', '32604'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
frozenset({'49006'}),"frozenset({'42608', '32604'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'32604'}),"frozenset({'42608', '49006'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
"frozenset({'42607', '49006'})",frozenset({'42608'}),0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
"frozenset({'42607', '42608'})",frozenset({'49006'}),0.2749877282960104,0.999932294046954,0.27497080180774897,0.999938446386803,1.0000061527564272,1.6918179587821491e-06,1.0999509131854517,8.48636472952466e-06
"frozenset({'42608', '49006'})",frozenset({'42607'}),0.27497080180774897,0.2749877282960104,0.27497080180774897,1.0,3.636525914071156,0.19935720567090356,inf,0.999976654059859
frozenset({'42607'}),"frozenset({'42608', '49006'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
frozenset({'49006'}),"frozenset({'42607', '42608'})",0.999932294046954,0.2749877282960104,0.27497080180774897,0.2749894202285231,1.000006152756427,1.6918179587821491e-06,1.0000023336659627,0.09087411511489565
frozenset({'42608'}),"frozenset({'42607', '49006'})",0.2749877282960104,0.27497080180774897,0.27497080180774897,0.999938446386803,3.636525914071156,0.19935720567090356,11778.824353841643,1.0000000000000002
"frozenset({'49006', '32307'})",frozenset({'42307'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '42307'})",frozenset({'32307'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'32307', '42307'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49006'}),"frozenset({'32307', '42307'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'32307'}),"frozenset({'49006', '42307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
frozenset({'42307'}),"frozenset({'49006', '32307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
"frozenset({'49006', '32307'})",frozenset({'42308'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '42308'})",frozenset({'32307'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'32307', '42308'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49006'}),"frozenset({'32307', '42308'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'32307'}),"frozenset({'49006', '42308'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
frozenset({'42308'}),"frozenset({'49006', '32307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
"frozenset({'49006', '42307'})",frozenset({'42308'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'49006', '42308'})",frozenset({'42307'}),0.2529832935560859,0.2530002200443474,0.2529832935560859,1.0,3.952565732253964,0.18897846461885243,inf,0.9999773412185892
"frozenset({'42307', '42308'})",frozenset({'49006'}),0.2530002200443474,0.999932294046954,0.2529832935560859,0.9999330969425302,1.0000008029499405,2.03132757448099e-07,1.0120008801764775,1.0748989725246956e-06
frozenset({'49006'}),"frozenset({'42307', '42308'})",0.999932294046954,0.2530002200443474,0.2529832935560859,0.2530004231908591,1.0000008029499405,2.03132757448099e-07,1.000000271949969,0.011859360363860167
frozenset({'42307'}),"frozenset({'49006', '42308'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
frozenset({'42308'}),"frozenset({'49006', '42307'})",0.2530002200443474,0.2529832935560859,0.2529832935560859,0.9999330969425302,3.952565732253964,0.18897846461885243,11165.658711202605,1.0
"frozenset({'31602', '49032'})",frozenset({'41607'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '41607'})",frozenset({'49032'}),0.33917297178354405,1.0,0.33917297178354405,1.0,1.0,0.0,inf,0.0
"frozenset({'49032', '41607'})",frozenset({'31602'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'31602'}),"frozenset({'49032', '41607'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'49032'}),"frozenset({'31602', '41607'})",1.0,0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,0.0,1.0,0.0
frozenset({'41607'}),"frozenset({'31602', '49032'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '49032'})",frozenset({'41608'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'31602', '41608'})",frozenset({'49032'}),0.33917297178354405,1.0,0.33917297178354405,1.0,1.0,0.0,inf,0.0
"frozenset({'41608', '49032'})",frozenset({'31602'}),0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'31602'}),"frozenset({'41608', '49032'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
frozenset({'49032'}),"frozenset({'31602', '41608'})",1.0,0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,0.0,1.0,0.0
frozenset({'41608'}),"frozenset({'31602', '49032'})",0.33917297178354405,0.33917297178354405,0.33917297178354405,1.0,2.9483481385367805,0.2241346669950633,inf,1.0000000000000002
"frozenset({'42807', '32805'})",frozenset({'49032'}),0.18656375361803687,1.0,0.18656375361803687,1.0,1.0,0.0,inf,0.0
